movie_id1,movie_id2,value
86882,81932,0.500434593736979
86882,105844,0.5
86882,89087,0.489897948556635
86882,94959,0.482807879260334
86882,89904,0.482418151324421
86882,67255,0.48
86882,97921,0.474692883171143
86882,109374,0.471495166791444
86882,89492,0.470678724331641
102407,87869,0.456435464587638
102407,112556,0.441128773256284
102407,84954,0.439155032826839
102407,89492,0.438529009653514
102407,72011,0.434813178273152
102407,88129,0.434813178273152
102407,122904,0.426006433615129
102407,59784,0.426006433615129
102407,122882,0.424013247484737
102407,53460,0.422577127364258
132660,43930,0.707106781186547
132660,47516,0.707106781186547
132660,61071,0.707106781186547
132660,62718,0.707106781186547
132660,70932,0.707106781186547
132660,72919,0.707106781186547
132660,74688,0.707106781186547
132660,77414,0.707106781186547
132660,78264,0.707106781186547
132660,80858,0.707106781186547
122912,187593,0.800640769025435
122912,122916,0.74420840753525
122912,122926,0.624037720753382
122912,176371,0.588348405414552
122912,122898,0.566138517072297
122912,179819,0.560448538317805
122912,122918,0.533760512683623
122912,122920,0.532181156390174
122912,122906,0.501745206004254
122912,165639,0.480384461415261
122916,122912,0.74420840753525
122916,122918,0.731563520950289
122916,122926,0.726722092687431
122916,176371,0.685160159703148
122916,179819,0.645497224367902
122916,122906,0.606779876216917
122916,187593,0.580947501931112
122916,143355,0.558156305651438
122916,122922,0.524404424085075
122916,171763,0.52174919474995
176371,122916,0.685160159703148
176371,122918,0.63505289627712
176371,122912,0.588348405414552
176371,174055,0.588348405414552
176371,143355,0.588348405414552
176371,122922,0.552770798392566
176371,171763,0.54997194092287
176371,175569,0.527046276694729
176371,164179,0.508475179873126
176371,166528,0.498970132789165
187541,189043,0.5
187541,189111,0.5
187541,190207,0.5
187541,190209,0.5
187541,190213,0.5
187541,190215,0.5
187541,190219,0.5
187541,190221,0.5
187541,187593,0.433012701892219
187541,122912,0.416025147168921
187593,122912,0.800640769025435
187593,122916,0.580947501931112
187593,187595,0.516397779494322
187593,122926,0.505181485540922
187593,179819,0.5
187593,176371,0.47628967220784
187593,96861,0.436435780471984
187593,187541,0.433012701892219
187593,184471,0.433012701892219
187593,168266,0.433012701892219
238,2032,0.707106781186547
238,2876,0.707106781186547
238,808,0.5
238,2886,0.5
238,484,0.5
238,3350,0.408248290463863
238,1105,0.408248290463863
238,271,0.353553390593273
238,1592,0.353553390593273
238,102,0.316227766016837
421,504,0.408248290463863
421,564,0.408248290463863
421,1937,0.408248290463863
421,4138,0.408248290463863
421,4462,0.408248290463863
421,4478,0.408248290463863
421,4600,0.408248290463863
421,4672,0.408248290463863
421,5297,0.408248290463863
421,5633,0.408248290463863
808,2032,0.707106781186547
808,2876,0.707106781186547
808,618,0.707106781186547
808,238,0.5
808,2886,0.5
808,703,0.5
808,536,0.408248290463863
808,3350,0.408248290463863
808,1592,0.353553390593273
808,813,0.316227766016837
969,1250,0.460178993308422
969,5060,0.455149563681756
969,2067,0.449088713139071
969,3168,0.445850828708937
969,1287,0.441176470588235
969,933,0.42911912391129
969,1179,0.429063935289892
969,1254,0.428746462856272
969,2944,0.424437343813582
969,1945,0.420084025208402
1083,4709,0.707106781186547
1083,1010,0.680413817439771
1083,5873,0.612372435695794
1083,2050,0.612372435695794
1083,8121,0.577350269189625
1083,49524,0.577350269189625
1083,7614,0.577350269189625
1083,3368,0.577350269189625
1083,3833,0.577350269189625
1083,3971,0.577350269189625
1262,1250,0.477396037629331
1262,1304,0.464816107190118
1262,1204,0.454662892980315
1262,1234,0.438433389706238
1262,3836,0.433124577026986
1262,908,0.424177510704557
1262,1276,0.424177510704557
1262,1387,0.415641041143745
1262,1950,0.413820440884532
1262,1207,0.400480865731636
1287,1254,0.471621109141899
1287,2529,0.458349248514105
1287,2530,0.444648645899943
1287,969,0.441176470588235
1287,1304,0.41382649977558
1287,1387,0.413492542545556
1287,2532,0.396059017190669
1287,2662,0.396059017190669
1287,2150,0.388922234131298
1287,1953,0.384464525466762
1387,1214,0.572594024510396
1387,1200,0.569670678258534
1387,1291,0.558156305651438
1387,2115,0.554791904946402
1387,1097,0.550462048594535
1387,2529,0.546323519313512
1387,2716,0.545460789175053
1387,1036,0.539742967191621
1387,2985,0.538764211860032
1387,1954,0.537245978819983
1592,2152,0.866025403784438
1592,27618,0.707106781186547
1592,3519,0.612372435695794
1592,1599,0.577350269189625
1592,2535,0.577350269189625
1592,2537,0.577350269189625
1592,36509,0.577350269189625
1592,4480,0.577350269189625
1592,87,0.56694670951384
1592,2040,0.56694670951384
2032,2876,1
2032,238,0.707106781186547
2032,808,0.707106781186547
2032,2886,0.707106781186547
2032,3350,0.577350269189625
2032,1592,0.5
2032,1083,0.408248290463863
2032,2151,0.408248290463863
2032,3519,0.408248290463863
2032,126,0.377964473009227
2142,3397,0.572077553547355
2142,3690,0.565685424949238
2142,1707,0.559016994374947
2142,4409,0.547722557505166
2142,2141,0.52174919474995
2142,1021,0.486864495560147
2142,2050,0.474341649025256
2142,3689,0.474341649025256
2142,46967,0.474341649025256
2142,663,0.456435464587638
2151,3388,0.49236596391733
2151,2874,0.471404520791031
2151,2525,0.471404520791031
2151,3406,0.471404520791031
2151,2752,0.433012701892219
2151,3497,0.408248290463863
2151,1592,0.408248290463863
2151,2032,0.408248290463863
2151,2876,0.408248290463863
2151,387,0.408248290463863
2311,6645,0.550019098216926
2311,3070,0.476330511622466
2311,1127,0.462030827725273
2311,6305,0.460178993308422
2311,2530,0.457329560380023
2311,2009,0.445131907259725
2311,2407,0.443836032873185
2311,2021,0.438598722555895
2311,6303,0.428746462856272
2311,2376,0.42340489921997
2530,2532,0.748455199183748
2530,2531,0.54997194092287
2530,2533,0.547722557505166
2530,2529,0.535449670096405
2530,2989,0.514344499873639
2530,3984,0.514344499873639
2530,3638,0.508475179873126
2530,2642,0.502518907629606
2530,3639,0.5
2530,3519,0.481125224324688
2532,2530,0.748455199183748
2532,2531,0.673575314054563
2532,2533,0.52174919474995
2532,3697,0.503952630678969
2532,3769,0.5
2532,2818,0.5
2532,2535,0.5
2532,3431,0.5
2532,3771,0.5
2532,3957,0.5
2876,2032,1
2876,238,0.707106781186547
2876,808,0.707106781186547
2876,2886,0.707106781186547
2876,3350,0.577350269189625
2876,1592,0.5
2876,1083,0.408248290463863
2876,2151,0.408248290463863
2876,3519,0.408248290463863
2876,126,0.377964473009227
2886,2032,0.707106781186547
2886,2876,0.707106781186547
2886,238,0.5
2886,808,0.5
2886,2828,0.5
2886,2709,0.471404520791031
2886,3350,0.408248290463863
2886,1592,0.353553390593273
2886,2883,0.316227766016837
2886,1083,0.288675134594812
3037,1079,0.436051424800358
3037,2973,0.433012701892219
3037,2921,0.430820218427664
3037,2289,0.430473016046139
3037,1956,0.412478955692152
3037,7048,0.408248290463863
3037,4305,0.408248290463863
3037,3040,0.408248290463863
3037,1952,0.39167472590032
3037,3671,0.388856885523909
3350,5397,0.816496580927726
3350,6918,0.816496580927726
3350,6981,0.816496580927726
3350,7581,0.816496580927726
3350,25898,0.816496580927726
3350,26151,0.816496580927726
3350,5021,0.666666666666666
3350,6433,0.666666666666666
3350,37736,0.666666666666666
3350,6063,0.666666666666666
3451,1955,0.483493778415228
3451,6785,0.452267016866645
3451,1727,0.452267016866645
3451,7121,0.452267016866645
3451,7215,0.452267016866645
3451,3194,0.452267016866645
3451,1829,0.42640143271122
3451,3546,0.42640143271122
3451,6448,0.42640143271122
3451,8121,0.42640143271122
3519,2535,0.707106781186547
3519,1592,0.612372435695794
3519,3430,0.612372435695794
3519,3432,0.577350269189625
3519,4009,0.577350269189625
3519,3654,0.566138517072297
3519,3836,0.527046276694729
3519,3029,0.5
3519,3985,0.5
3519,3062,0.49236596391733
3654,3836,0.644503386635489
3654,3062,0.585369407004963
3654,3519,0.566138517072297
3654,3985,0.566138517072297
3654,4898,0.554700196225229
3654,3505,0.554700196225229
3654,4047,0.554700196225229
3654,3639,0.52297636036849
3654,3724,0.496138938356833
3654,3871,0.496138938356833
3791,4359,0.53033008588991
3791,3259,0.527644853011086
3791,4487,0.527644853011086
3791,6974,0.510310363079828
3791,4564,0.510310363079828
3791,4686,0.5
3791,6339,0.5
3791,7102,0.5
3791,44864,0.5
3791,4012,0.5
3836,3654,0.644503386635489
3836,3508,0.547722557505166
3836,3519,0.527046276694729
3836,3985,0.527046276694729
3836,3104,0.495433694306862
3836,3873,0.487950036474266
3836,3639,0.486864495560147
3836,3635,0.486864495560147
3836,3062,0.467099366496913
3836,2922,0.4618802153517
23,43921,0.447213595499957
23,5298,0.447213595499957
23,4688,0.433012701892219
23,34536,0.433012701892219
23,55116,0.433012701892219
23,6185,0.433012701892219
23,4849,0.433012701892219
23,5423,0.433012701892219
23,7354,0.433012701892219
23,4774,0.408248290463863
147,6974,0.527046276694729
147,52241,0.527046276694729
147,5255,0.516397779494322
147,175,0.4618802153517
147,4474,0.4618802153517
147,47423,0.4618802153517
147,51931,0.4618802153517
147,6811,0.4618802153517
147,39381,0.456435464587638
147,4359,0.456435464587638
211,2358,0.707106781186547
211,4251,0.707106781186547
211,4772,0.707106781186547
211,6817,0.707106781186547
211,8010,0.707106781186547
211,8378,0.707106781186547
211,8495,0.707106781186547
211,26695,0.707106781186547
211,26901,0.707106781186547
211,27450,0.707106781186547
428,43921,0.527046276694729
428,51091,0.471404520791031
428,322,0.447213595499957
428,2060,0.440958551844098
428,68205,0.416666666666666
428,5582,0.416666666666666
428,6638,0.408248290463863
428,26686,0.408248290463863
428,27478,0.408248290463863
428,32213,0.408248290463863
456,2358,0.5
456,4251,0.5
456,4772,0.5
456,6817,0.5
456,8010,0.5
456,8378,0.5
456,8495,0.5
456,26695,0.5
456,26901,0.5
456,27450,0.5
481,4787,0.435285750066007
481,4017,0.429197537639476
481,4149,0.415028678319644
481,5265,0.415028678319644
481,1785,0.410391340834061
481,7027,0.410391340834061
481,1611,0.410391340834061
481,3272,0.405553552826906
481,39381,0.405553552826906
481,482,0.405553552826906
507,1171,0.470870955797418
507,459,0.452910813657838
507,2414,0.418121005003545
507,122,0.416025147168921
507,479,0.416025147168921
507,647,0.412020962099683
507,490,0.400320384512717
507,144,0.400320384512717
507,2371,0.396296961950608
507,2014,0.392232270276368
635,6884,1
635,7884,1
635,31101,1
635,55080,1
635,55274,1
635,4688,0.816496580927726
635,34536,0.816496580927726
635,48326,0.816496580927726
635,55094,0.816496580927726
635,2358,0.707106781186547
714,85736,0.447213595499957
714,1176,0.447213595499957
714,37731,0.430331482911935
714,7327,0.421637021355783
714,8254,0.421637021355783
714,3246,0.4
714,7396,0.390360029179413
714,27266,0.390360029179413
714,1354,0.390360029179413
714,3521,0.390360029179413
851,6997,0.577350269189625
851,26649,0.577350269189625
851,26812,0.577350269189625
851,59129,0.577350269189625
851,764,0.577350269189625
851,3141,0.577350269189625
851,3223,0.577350269189625
851,3473,0.577350269189625
851,4784,0.577350269189625
851,1397,0.577350269189625
1120,1912,0.408248290463863
1120,3783,0.406181197229961
1120,3160,0.400320384512717
1120,3328,0.397359707119513
1120,1339,0.393107929440524
1120,5617,0.38490017945975
1120,4773,0.38490017945975
1120,4640,0.38490017945975
1120,3728,0.38490017945975
1120,4745,0.38490017945975
1171,1135,0.53813823519705
1171,2779,0.53813823519705
1171,3543,0.518562978841731
1171,2110,0.514495755427526
1171,556,0.495073771488337
1171,2247,0.490098029409803
1171,1292,0.488093530091976
1171,348,0.487088187047052
1171,1042,0.486512772567327
1171,6039,0.485071250072665
1253,8157,0.447213595499957
1253,3503,0.422115882408869
1253,924,0.421443565497306
1253,1204,0.41739935579996
1253,1199,0.416604515138636
1253,2952,0.404145188432738
1253,2529,0.400891862868636
1253,40583,0.4
1253,52885,0.4
1253,541,0.395131664458904
1271,3148,0.465474668125631
1271,4787,0.4618802153517
1271,4359,0.451848057057531
1271,2291,0.449073119510249
1271,6974,0.447213595499957
1271,1177,0.447213595499957
1271,948,0.447213595499957
1271,2145,0.444949208314609
1271,3556,0.429668924423659
1271,3317,0.428174419288837
1303,3066,0.458349248514105
1303,1254,0.424437343813582
1303,31116,0.420084025208402
1303,48326,0.420084025208402
1303,8833,0.420084025208402
1303,1250,0.397705839334203
1303,1204,0.397705839334203
1303,3788,0.396059017190669
1303,3770,0.396059017190669
1303,6974,0.396059017190669
1459,3684,0.545544725589981
1459,3251,0.516397779494322
1459,3763,0.505181485540922
1459,4688,0.5
1459,34536,0.5
1459,3537,0.5
1459,6185,0.5
1459,2472,0.5
1459,6582,0.5
1459,3505,0.481125224324688
1480,1754,0.544949260913066
1480,2691,0.522232967867093
1480,4056,0.455842305838551
1480,1730,0.452267016866645
1480,3020,0.438763454476278
1480,360,0.42640143271122
1480,6997,0.42640143271122
1480,26649,0.42640143271122
1480,26812,0.42640143271122
1480,59129,0.42640143271122
1678,3259,0.572077553547355
1678,6538,0.565685424949238
1678,48326,0.547722557505166
1678,5437,0.547722557505166
1678,6974,0.516397779494322
1678,44204,0.474341649025256
1678,47894,0.474341649025256
1678,6710,0.474341649025256
1678,44864,0.474341649025256
1678,2642,0.471939903724269
1785,44204,0.670820393249936
1785,1598,0.670820393249936
1785,635,0.632455532033675
1785,3272,0.632455532033675
1785,6884,0.632455532033675
1785,7884,0.632455532033675
1785,31101,0.632455532033675
1785,55080,0.632455532033675
1785,55274,0.632455532033675
1785,2607,0.632455532033675
2021,3269,0.442940398017832
2021,2529,0.439374775163746
2021,2311,0.438598722555895
2021,3702,0.426704597650131
2021,3527,0.420982667974114
2021,2916,0.420599782339668
2021,3638,0.419136822142454
2021,1371,0.416621619186491
2021,6305,0.415900195928029
2021,541,0.413377016750244
2231,36708,0.481125224324688
2231,1729,0.457068963108453
2231,2194,0.454794026827097
2231,6796,0.432120810725112
2231,3275,0.432079282609046
2231,3052,0.431283695354975
2231,2126,0.430331482911935
2231,2353,0.427593055247068
2231,1645,0.420084025208402
2231,2268,0.41943524640393
2272,2358,0.707106781186547
2272,4251,0.707106781186547
2272,4772,0.707106781186547
2272,6817,0.707106781186547
2272,8010,0.707106781186547
2272,8378,0.707106781186547
2272,8495,0.707106781186547
2272,26695,0.707106781186547
2272,26901,0.707106781186547
2272,27450,0.707106781186547
2358,4251,1
2358,4772,1
2358,6817,1
2358,8010,1
2358,8378,1
2358,8495,1
2358,26695,1
2358,26901,1
2358,27450,1
2358,33558,1
2618,4688,0.516397779494322
2618,8982,0.516397779494322
2618,34536,0.516397779494322
2618,2682,0.516397779494322
2618,2358,0.447213595499957
2618,4251,0.447213595499957
2618,4772,0.447213595499957
2618,6817,0.447213595499957
2618,8010,0.447213595499957
2618,8378,0.447213595499957
2841,1769,0.440958551844098
2841,4452,0.38490017945975
2841,3175,0.381031737766272
2841,2598,0.377123616632825
2841,3113,0.36514837167011
2841,1681,0.356348322549899
2841,1432,0.356348322549899
2841,3053,0.35533452725935
2841,1480,0.35533452725935
2841,3783,0.35533452725935
2908,2581,0.45369643578108
2908,2997,0.418430609640565
2908,4034,0.40191847623425
2908,3160,0.399704032515894
2908,6870,0.399704032515894
2908,4487,0.386243639668214
2908,3174,0.384615384615384
2908,3005,0.384307569132209
2908,1645,0.381181249931243
2908,1271,0.380058475033045
2952,3950,0.510310363079828
2952,56607,0.5
2952,4723,0.5
2952,3412,0.471404520791031
2952,44204,0.433012701892219
2952,6341,0.433012701892219
2952,5682,0.408248290463863
2952,6997,0.408248290463863
2952,26649,0.408248290463863
2952,26812,0.408248290463863
3020,4898,0.485071250072665
3020,2412,0.470588235294117
3020,3104,0.465378920995517
3020,89,0.460178993308422
3020,1866,0.458349248514105
3020,1646,0.458349248514105
3020,1275,0.455091027309103
3020,1480,0.438763454476278
3020,1754,0.438357003759604
3020,1747,0.435606841869032
3100,3105,0.545454545454545
3100,6299,0.497468338163091
3100,36527,0.483493778415228
3100,6832,0.476731294622796
3100,4321,0.45950374864049
3100,3360,0.454545454545454
3100,39381,0.452267016866645
3100,3252,0.45133546692422
3100,4019,0.443202630213959
3100,3668,0.440385506050544
3105,3444,0.568535243614961
3105,3684,0.564076074817766
3105,3100,0.545454545454545
3105,4047,0.497468338163091
3105,3036,0.483493778415228
3105,3045,0.476731294622796
3105,6832,0.476731294622796
3105,3271,0.465378920995517
3105,1952,0.454545454545454
3105,5015,0.452267016866645
3107,2194,0.491397570106278
3107,5292,0.47286624374346
3107,3256,0.449403531763882
3107,3105,0.444554224474387
3107,3173,0.442325868464691
3107,3705,0.442325868464691
3107,2322,0.442325868464691
3107,3614,0.442325868464691
3107,5553,0.442325868464691
3107,4010,0.442325868464691
3169,3167,0.670820393249936
3169,635,0.632455532033675
3169,6884,0.632455532033675
3169,7884,0.632455532033675
3169,31101,0.632455532033675
3169,55080,0.632455532033675
3169,55274,0.632455532033675
3169,1922,0.632455532033675
3169,2271,0.632455532033675
3169,3539,0.632455532033675
3178,37739,0.447213595499957
3178,44709,0.447213595499957
3178,2736,0.447213595499957
3178,39381,0.441941738241592
3178,4688,0.433012701892219
3178,34536,0.433012701892219
3178,48326,0.433012701892219
3178,7162,0.433012701892219
3178,34153,0.433012701892219
3178,47970,0.433012701892219
3198,8493,0.545544725589981
3198,44204,0.534522483824848
3198,4322,0.50709255283711
3198,5446,0.505076272276105
3198,43396,0.505076272276105
3198,5548,0.478091443733757
3198,4234,0.478091443733757
3198,47950,0.478091443733757
3198,3950,0.472455591261534
3198,4688,0.462910049886275
3246,3424,0.546594394499948
3246,1041,0.544949260913066
3246,4211,0.527046276694729
3246,3260,0.52174919474995
3246,1300,0.516397779494322
3246,461,0.516397779494322
3246,41863,0.4618802153517
3246,3038,0.4618802153517
3246,52952,0.456435464587638
3246,3089,0.451848057057531
3250,3478,0.629940788348712
3250,4010,0.589255650988789
3250,4043,0.577350269189625
3250,3051,0.577350269189625
3250,3145,0.577350269189625
3250,6558,0.577350269189625
3250,52241,0.544331053951817
3250,45440,0.544331053951817
3250,429,0.544331053951817
3250,1126,0.544331053951817
3252,7624,0.471404520791031
3252,3100,0.45133546692422
3252,4019,0.436435780471984
3252,6832,0.430331482911935
3252,4040,0.427008410146899
3252,39381,0.408248290463863
3252,4359,0.408248290463863
3252,4487,0.406181197229961
3252,30822,0.406181197229961
3252,3186,0.400066132099319
3256,1610,0.511165650822358
3256,991,0.487377324966494
3256,2427,0.485741392575133
3256,2412,0.479167526055935
3256,3107,0.449403531763882
3256,3654,0.448321933248046
3256,2947,0.444072340342303
3256,2353,0.438845599041149
3256,2949,0.437713779636505
3256,3755,0.433224288859105
3260,461,0.577350269189625
3260,3194,0.577350269189625
3260,1184,0.545544725589981
3260,1041,0.522232967867093
3260,3246,0.52174919474995
3260,3528,0.516397779494322
3260,2935,0.510310363079828
3260,27408,0.5
3260,1176,0.5
3260,2212,0.5
3271,1952,0.568796458994521
3271,2966,0.518562978841731
3271,27788,0.514495755427526
3271,4587,0.514495755427526
3271,6003,0.500979432868119
3271,6974,0.495073771488337
3271,3250,0.485071250072666
3271,3444,0.485071250072666
3271,44204,0.485071250072665
3271,1447,0.485071250072665
3272,44204,0.707106781186547
3272,1785,0.632455532033675
3272,48326,0.612372435695794
3272,166,0.612372435695794
3272,6002,0.612372435695794
3272,6334,0.612372435695794
3272,6335,0.612372435695794
3272,4815,0.577350269189625
3272,1769,0.56694670951384
3272,3066,0.534522483824848
3360,3098,0.522232967867093
3360,4321,0.497795727693864
3360,2077,0.476731294622796
3360,3100,0.454545454545454
3360,3189,0.449977042573257
3360,3255,0.444949208314609
3360,3836,0.440385506050544
3360,45028,0.435194139889244
3360,6753,0.430820218427664
3360,1302,0.427352161723642
3543,1171,0.518562978841731
3543,3359,0.483493778415228
3543,1016,0.478091443733757
3543,3169,0.478091443733757
3543,3506,0.478091443733757
3543,3525,0.478091443733757
3543,3272,0.472455591261534
3543,3614,0.472455591261534
3543,2473,0.472455591261534
3543,3260,0.462910049886275
3783,4978,0.615457454896663
3783,4378,0.564076074817766
3783,1719,0.527644853011086
3783,166,0.522232967867093
3783,1649,0.522232967867093
3783,4849,0.522232967867093
3783,5423,0.522232967867093
3783,7354,0.522232967867093
3783,1904,0.522232967867093
3783,3480,0.522232967867093
3950,44204,0.707106781186547
3950,6341,0.707106781186547
3950,6039,0.707106781186547
3950,5548,0.632455532033675
3950,5993,0.632455532033675
3950,3992,0.632455532033675
3950,48326,0.612372435695794
3950,56607,0.612372435695794
3950,4849,0.612372435695794
3950,5423,0.612372435695794
3980,61352,0.534522483824848
3980,31225,0.505076272276105
3980,6565,0.503952630678969
3980,37739,0.478091443733757
3980,34334,0.478091443733757
3980,47950,0.478091443733757
3980,4874,0.465242105199235
3980,4688,0.462910049886275
3980,5267,0.462910049886275
3980,8982,0.462910049886275
4047,5267,0.577350269189625
4047,4043,0.577350269189625
4047,3654,0.554700196225229
4047,2989,0.509175077217315
4047,3984,0.509175077217315
4047,3783,0.502518907629606
4047,4042,0.5
4047,5102,0.5
4047,6808,0.5
4047,4898,0.5
4211,3038,0.730296743340221
4211,6235,0.707106781186547
4211,8207,0.666666666666666
4211,4546,0.666666666666666
4211,6001,0.617213399848367
4211,8951,0.612372435695794
4211,6852,0.612372435695794
4211,2970,0.612372435695794
4211,5147,0.612372435695794
4211,5682,0.577350269189625
4238,4255,0.536875492193159
4238,2060,0.518562978841731
4238,4344,0.499134198484621
4238,3511,0.495073771488337
4238,8967,0.485071250072665
4238,7367,0.453742606486515
4238,5025,0.438357003759604
4238,6014,0.433860915637312
4238,6702,0.433860915637312
4238,6957,0.428086344739044
4251,2358,1
4251,4772,1
4251,6817,1
4251,8010,1
4251,8378,1
4251,8495,1
4251,26695,1
4251,26901,1
4251,27450,1
4251,33558,1
4343,6537,0.602464076076709
4343,4344,0.594088525786004
4343,5507,0.589255650988789
4343,6281,0.578351744823805
4343,6541,0.578351744823805
4343,4643,0.577350269189625
4343,34048,0.571547606649408
4343,5219,0.562182695141045
4343,8371,0.561800647733589
4343,8810,0.560112033611204
4626,2358,0.707106781186547
4626,4251,0.707106781186547
4626,4772,0.707106781186547
4626,6817,0.707106781186547
4626,8010,0.707106781186547
4626,8378,0.707106781186547
4626,8495,0.707106781186547
4626,26695,0.707106781186547
4626,26901,0.707106781186547
4626,27450,0.707106781186547
4688,34536,1
4688,635,0.816496580927726
4688,6884,0.816496580927726
4688,7884,0.816496580927726
4688,31101,0.816496580927726
4688,55080,0.816496580927726
4688,55274,0.816496580927726
4688,5256,0.816496580927726
4688,5282,0.816496580927726
4688,5611,0.816496580927726
4772,2358,1
4772,4251,1
4772,6817,1
4772,8010,1
4772,8378,1
4772,8495,1
4772,26695,1
4772,26901,1
4772,27450,1
4772,33558,1
4787,6974,0.645497224367902
4787,1735,0.572077553547355
4787,2356,0.565685424949238
4787,7983,0.565685424949238
4787,6832,0.565685424949238
4787,32291,0.565685424949238
4787,3723,0.565685424949238
4787,39381,0.559016994374947
4787,27408,0.547722557505166
4787,7015,0.547722557505166
5009,5055,0.625
5009,32019,0.625
5009,6349,0.612372435695794
5009,7376,0.577350269189625
5009,47044,0.559016994374947
5009,5094,0.534522483824848
5009,78467,0.53033008588991
5009,4721,0.53033008588991
5009,635,0.5
5009,6428,0.5
5010,4369,0.548128127762519
5010,4776,0.534679673207404
5010,5418,0.507796359633606
5010,5463,0.5
5010,6281,0.5
5010,8874,0.499610237695735
5010,57368,0.489897948556635
5010,2542,0.483766318325561
5010,32587,0.478340384882485
5010,7445,0.478091443733757
5055,5009,0.625
5055,43708,0.612372435695794
5055,5152,0.583333333333333
5055,26865,0.53033008588991
5055,6764,0.514495755427526
5055,6428,0.5
5055,6997,0.5
5055,26649,0.5
5055,26750,0.5
5055,26812,0.5
5152,5055,0.583333333333333
5152,37739,0.527046276694729
5152,34334,0.527046276694729
5152,33162,0.514495755427526
5152,5026,0.503952630678969
5152,8985,0.503952630678969
5152,4223,0.484481395124954
5152,7376,0.481125224324688
5152,7445,0.478091443733757
5152,26865,0.471404520791031
5267,5108,0.609271795844942
5267,5941,0.589255650988789
5267,58839,0.577350269189625
5267,4047,0.577350269189625
5267,5400,0.560112033611203
5267,7263,0.547722557505166
5267,31225,0.545544725589981
5267,6565,0.544331053951817
5267,3916,0.541001780800459
5267,37739,0.516397779494322
5292,4688,0.654653670707977
5292,34536,0.654653670707977
5292,4736,0.654653670707977
5292,5563,0.654653670707977
5292,6617,0.629940788348712
5292,31225,0.571428571428571
5292,3117,0.56694670951384
5292,635,0.534522483824848
5292,6884,0.534522483824848
5292,7884,0.534522483824848
5329,44709,0.565685424949238
5329,39381,0.559016994374947
5329,4688,0.547722557505166
5329,34536,0.547722557505166
5329,48326,0.547722557505166
5329,5644,0.547722557505166
5329,34153,0.547722557505166
5329,47970,0.547722557505166
5329,4035,0.547722557505166
5329,7348,0.547722557505166
5446,4688,0.654653670707977
5446,34536,0.654653670707977
5446,48326,0.654653670707977
5446,4035,0.654653670707977
5446,43396,0.571428571428571
5446,44204,0.56694670951384
5446,47894,0.56694670951384
5446,635,0.534522483824848
5446,5682,0.534522483824848
5446,6884,0.534522483824848
5577,38886,0.673575314054563
5577,5993,0.645497224367902
5577,39381,0.612372435695794
5577,6003,0.596284793999943
5577,6867,0.583333333333333
5577,44204,0.577350269189625
5577,4305,0.577350269189625
5577,6341,0.577350269189625
5577,43396,0.545544725589981
5577,6881,0.545544725589981
5632,8951,0.670820393249936
5632,44204,0.670820393249936
5632,5682,0.632455532033675
5632,48879,0.632455532033675
5632,5341,0.632455532033675
5632,6244,0.632455532033675
5632,7087,0.632455532033675
5632,48698,0.632455532033675
5632,50274,0.632455532033675
5632,1941,0.632455532033675
5682,48879,1
5682,7009,0.816496580927726
5682,27408,0.816496580927726
5682,31116,0.816496580927726
5682,48326,0.816496580927726
5682,56607,0.816496580927726
5682,2358,0.707106781186547
5682,4251,0.707106781186547
5682,4772,0.707106781186547
5682,6817,0.707106781186547
5747,8493,0.617213399848367
5747,5682,0.534522483824848
5747,48879,0.534522483824848
5747,6124,0.534522483824848
5747,6313,0.534522483824848
5747,7493,0.534522483824848
5747,7647,0.534522483824848
5747,8121,0.534522483824848
5747,49524,0.534522483824848
5747,4608,0.534522483824848
5945,5881,0.526234811584217
5945,5902,0.462651945572992
5945,3317,0.459933105503899
5945,5505,0.452910813657838
5945,5316,0.44474958999666
5945,5530,0.44474958999666
5945,6881,0.44474958999666
5945,4874,0.443812682299297
5945,4980,0.438529009653514
5945,5993,0.438529009653514
5955,39234,0.666666666666666
5955,34542,0.596284793999943
5955,39381,0.589255650988789
5955,48326,0.577350269189625
5955,34153,0.577350269189625
5955,47970,0.577350269189625
5955,5483,0.577350269189625
5955,49132,0.577350269189625
5955,49280,0.577350269189625
5955,38886,0.555555555555555
6281,8957,0.646230327641496
6281,4343,0.578351744823805
6281,53972,0.5625
6281,34048,0.55
6281,5872,0.544331053951817
6281,5502,0.534522483824848
6281,42738,0.53033008588991
6281,6537,0.527046276694729
6281,8361,0.525
6281,8376,0.523114374347186
6428,26750,1
6428,2358,0.707106781186547
6428,4251,0.707106781186547
6428,4772,0.707106781186547
6428,6817,0.707106781186547
6428,7706,0.707106781186547
6428,8010,0.707106781186547
6428,8378,0.707106781186547
6428,8495,0.707106781186547
6428,26695,0.707106781186547
6537,4343,0.602464076076709
6537,34048,0.590291829898097
6537,8361,0.569209978830308
6537,5502,0.563436169819011
6537,34319,0.562253530231749
6537,8371,0.559502884944188
6537,45499,0.558156305651438
6537,5459,0.553511723170072
6537,6934,0.55347006596929
6537,3300,0.549021403430231
6552,44204,0.577350269189625
6552,6852,0.577350269189625
6552,4305,0.577350269189625
6552,6932,0.545544725589981
6552,5812,0.522232967867093
6552,5632,0.516397779494322
6552,7698,0.516397779494322
6552,39381,0.510310363079828
6552,48326,0.5
6552,5046,0.5
6565,5267,0.544331053951817
6565,6753,0.544331053951817
6565,36527,0.534522483824848
6565,37739,0.527046276694729
